/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_58_675.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_58_675.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_58_675.jpg,0,0,0,0.6423334
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_58_748.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_58_748.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_58_748.jpg,0,0,0,0.6370982
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_58_819.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_58_819.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_58_819.jpg,0,0,0,0.6331996
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_58_890.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_58_890.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_58_890.jpg,0,0,0,0.6280379
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_58_960.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_58_960.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_58_960.jpg,0,0,0,0.6241941
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_037.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_037.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_037.jpg,0,0,0,0.6191054
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_110.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_110.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_110.jpg,0,0,0,0.6140574
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_179.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_179.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_179.jpg,0,0,0,0.6102983
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_252.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_252.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_252.jpg,-0.05,0,0,0.6054938
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_328.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_328.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_328.jpg,-0.25,0,0,0.6018414
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_404.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_404.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_404.jpg,-0.45,0,0,0.5990855
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_478.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_478.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_478.jpg,-0.6000001,0,0,0.5974386
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_557.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_557.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_557.jpg,-0.8000001,0,0,0.5952458
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_636.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_636.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_636.jpg,-1,0,0,0.5919386
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_714.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_714.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_714.jpg,-0.9244239,0.1498797,0,0.6634462
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_793.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_793.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_793.jpg,-0.6879912,0.3863125,0,0.9410474
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_870.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_870.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_870.jpg,-0.4566367,0.617667,0,1.405421
/root/Desktop/data_rec/IMG/center_2019_02_22_08_59_59_940.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_08_59_59_940.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_08_59_59_940.jpg,-0.2795408,0.7947628,0,1.970053
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_014.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_014.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_014.jpg,-0.02385116,1,0,2.852767
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_086.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_086.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_086.jpg,0,0.930553,0,3.770482
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_165.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_165.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_165.jpg,0,0.6942225,0,4.503125
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_235.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_235.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_235.jpg,0,0.4840546,0,4.889651
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_305.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_305.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_305.jpg,0,0.2734096,0,5.203061
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_377.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_377.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_377.jpg,0,0.4896472,0,5.472471
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_448.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_448.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_448.jpg,0,0.7029049,0,6.01427
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_519.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_519.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_519.jpg,0,0.8813477,0,6.565538
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_592.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_592.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_592.jpg,0,1,0,7.461105
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_668.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_668.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_668.jpg,-0.15,1,0,8.364919
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_741.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_741.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_741.jpg,-0.3,1,0,9.025112
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_813.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_813.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_813.jpg,-0.5000001,1,0,9.877435
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_886.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_886.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_886.jpg,-0.6923826,0.9235005,0,10.66374
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_00_962.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_00_962.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_00_962.jpg,-0.5033526,0.7344706,0,11.19652
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_036.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_036.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_036.jpg,-0.2432077,0.4743257,0,11.9114
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_114.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_114.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_114.jpg,-0.008967161,0.2400851,0,12.0219
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_190.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_190.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_190.jpg,0,0.01207018,0,12.09939
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_266.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_266.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_266.jpg,-0.2,0,0,11.91428
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_342.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_342.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_342.jpg,-0.1870287,0,0,11.72277
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_417.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_417.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_417.jpg,0,0,0,11.55719
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_496.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_496.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_496.jpg,0,0,0,11.46959
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_569.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_569.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_569.jpg,0,0,0,11.39617
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_635.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_635.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_635.jpg,0,0,0,11.56501
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_711.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_711.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_711.jpg,0,0,0,11.43305
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_784.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_784.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_784.jpg,-0.15,0,0,11.27752
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_859.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_859.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_859.jpg,-0.3,0,0,11.19346
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_01_935.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_01_935.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_01_935.jpg,-0.5156257,0,0,11.04818
/root/Desktop/data_rec/IMG/center_2019_02_22_09_00_02_012.jpg,/root/Desktop/data_rec/IMG/left_2019_02_22_09_00_02_012.jpg,/root/Desktop/data_rec/IMG/right_2019_02_22_09_00_02_012.jpg,-0.2854021,0,0,10.9558
